Humidity,Gaming_Hours,Physical_Activity_Hours,Age,Screen_Time_Hours,Source,Step_count,Quality of Sleep,User_ID,Stress_Level,Occupation,Support_Systems_Access,Stress Level,Mental_Health_Status,Temperature,Gender,Sleep Duration,Work_Environment_Impact,Sleep_Hours,Physical Activity Level,Person ID,Technology_Usage_Hours,Online_Support_Usage,Social_Media_Usage_Hours,Unnamed: 8
,2.38,4.33,55,13.85,tech.csv,,,USER-09836,Low,,No,,Poor,,Other,,Negative,5.71,,,10.84,No,0.32,
,2.13,8.78,20,10.69,tech.csv,,,USER-09837,Low,,No,,Fair,,Female,,Positive,5.57,,,11.62,Yes,7.24,
,1.9,3.51,44,7.26,tech.csv,,,USER-09838,High,,Yes,,Good,,Female,,Positive,8.04,,,6.0,No,6.54,
,0.29,6.43,29,5.06,tech.csv,,,USER-09839,Medium,,No,,Fair,,Male,,Negative,7.31,,,9.56,No,5.04,
,3.78,0.58,53,1.04,tech.csv,,,USER-09840,High,,No,,Fair,,Other,,Positive,8.66,,,4.05,No,7.3,
,4.2,9.02,40,2.46,tech.csv,,,USER-09841,High,,No,,Poor,,Female,,Positive,6.7,,,1.27,No,5.6,
,1.29,2.98,34,13.45,tech.csv,,,USER-09842,Low,,No,,Poor,,Male,,Neutral,7.31,,,8.04,No,7.74,
,1.27,1.65,46,11.14,tech.csv,,,USER-09843,High,,No,,Fair,,Female,,Negative,6.37,,,4.47,No,7.89,
,2.24,4.83,45,9.45,tech.csv,,,USER-09844,Medium,,Yes,,Good,,Male,,Neutral,8.73,,,9.24,No,6.24,
,4.25,2.49,32,12.78,tech.csv,,,USER-09845,Medium,,Yes,,Excellent,,Other,,Negative,8.68,,,8.99,Yes,0.71,
,4.78,8.98,44,9.73,tech.csv,,,USER-09846,Low,,No,,Fair,,Other,,Neutral,8.02,,,8.47,Yes,5.73,
,0.22,5.85,48,10.43,tech.csv,,,USER-09847,Medium,,No,,Good,,Male,,Neutral,6.32,,,7.48,Yes,6.75,
,0.72,8.61,41,10.65,tech.csv,,,USER-09848,Medium,,Yes,,Good,,Female,,Positive,6.38,,,2.84,Yes,7.71,
,0.85,7.19,21,8.4,tech.csv,,,USER-09849,Low,,Yes,,Poor,,Male,,Negative,5.88,,,6.58,Yes,0.45,
,1.05,2.54,41,5.73,tech.csv,,,USER-09850,High,,No,,Fair,,Female,,Positive,6.9,,,9.57,No,4.81,
,4.19,3.81,50,12.96,tech.csv,,,USER-09851,Low,,Yes,,Fair,,Other,,Positive,7.4,,,11.34,Yes,7.12,
,0.93,5.91,48,5.1,tech.csv,,,USER-09852,Medium,,Yes,,Good,,Other,,Negative,5.29,,,4.26,No,5.87,
,0.53,7.07,49,11.51,tech.csv,,,USER-09853,High,,No,,Good,,Other,,Negative,4.82,,,8.17,No,5.37,
,1.46,7.24,41,4.91,tech.csv,,,USER-09854,High,,No,,Excellent,,Male,,Neutral,8.39,,,3.65,Yes,3.06,
,3.43,7.22,40,14.79,tech.csv,,,USER-09855,High,,Yes,,Fair,,Other,,Positive,6.74,,,4.8,No,1.56,
,0.51,4.43,30,4.57,tech.csv,,,USER-09856,Low,,Yes,,Excellent,,Female,,Positive,6.12,,,6.61,No,4.34,
,0.48,1.84,24,8.91,tech.csv,,,USER-09857,High,,No,,Fair,,Other,,Neutral,5.14,,,6.96,No,1.74,
,4.99,9.73,47,13.34,tech.csv,,,USER-09858,High,,No,,Excellent,,Female,,Negative,7.03,,,11.88,No,0.39,
,1.13,1.67,36,4.28,tech.csv,,,USER-09859,Medium,,Yes,,Excellent,,Other,,Neutral,5.44,,,5.69,Yes,0.49,
,4.3,5.36,27,4.11,tech.csv,,,USER-09860,High,,No,,Excellent,,Male,,Positive,7.95,,,6.75,No,6.4,
,3.81,0.45,54,14.0,tech.csv,,,USER-09861,Low,,No,,Good,,Other,,Positive,4.99,,,7.87,No,3.29,
,3.24,3.18,26,10.76,tech.csv,,,USER-09862,High,,Yes,,Good,,Male,,Negative,4.86,,,11.56,No,7.31,
,2.13,3.05,21,3.44,tech.csv,,,USER-09863,Low,,Yes,,Good,,Other,,Negative,8.18,,,4.88,No,2.1,
,0.11,9.33,64,4.08,tech.csv,,,USER-09864,High,,No,,Poor,,Female,,Negative,4.55,,,8.29,Yes,6.99,
,0.72,6.79,43,2.21,tech.csv,,,USER-09865,Medium,,Yes,,Excellent,,Other,,Positive,6.93,,,11.9,Yes,5.18,
,1.58,5.89,64,14.89,tech.csv,,,USER-09866,Medium,,No,,Poor,,Other,,Negative,5.41,,,8.32,Yes,6.24,
,3.95,7.22,40,8.78,tech.csv,,,USER-09867,Medium,,No,,Good,,Female,,Positive,6.43,,,10.82,No,1.78,
,0.27,1.71,20,14.43,tech.csv,,,USER-09868,High,,Yes,,Poor,,Female,,Positive,7.87,,,5.58,No,5.49,
,2.16,3.32,57,7.59,tech.csv,,,USER-09869,High,,No,,Poor,,Male,,Positive,4.47,,,1.92,No,6.58,
,1.6,6.52,32,2.32,tech.csv,,,USER-09870,Medium,,Yes,,Fair,,Male,,Neutral,5.57,,,2.85,No,3.74,
,4.45,3.3,30,3.99,tech.csv,,,USER-09871,Medium,,Yes,,Good,,Female,,Neutral,8.86,,,9.65,Yes,7.34,
,4.36,0.94,45,8.28,tech.csv,,,USER-09872,High,,Yes,,Excellent,,Male,,Negative,6.13,,,5.71,No,5.22,
,4.0,7.21,53,1.98,tech.csv,,,USER-09873,High,,No,,Poor,,Female,,Neutral,5.9,,,7.46,No,7.27,
,4.2,5.92,23,8.55,tech.csv,,,USER-09874,Medium,,Yes,,Excellent,,Other,,Negative,7.61,,,7.71,No,6.2,
,0.34,7.67,49,13.54,tech.csv,,,USER-09875,High,,Yes,,Good,,Other,,Neutral,8.9,,,2.25,Yes,4.93,
,4.29,0.88,43,5.39,tech.csv,,,USER-09876,High,,Yes,,Fair,,Female,,Positive,7.34,,,2.43,Yes,5.89,
,1.15,0.02,33,10.04,tech.csv,,,USER-09877,High,,Yes,,Excellent,,Female,,Neutral,7.62,,,6.77,Yes,1.12,
,2.53,5.57,21,6.7,tech.csv,,,USER-09878,Low,,Yes,,Poor,,Female,,Negative,6.95,,,9.36,Yes,2.43,
,2.98,0.85,57,7.62,tech.csv,,,USER-09879,Medium,,No,,Fair,,Male,,Positive,5.44,,,10.93,Yes,1.61,
,2.89,0.95,28,6.62,tech.csv,,,USER-09880,Low,,Yes,,Fair,,Other,,Neutral,5.29,,,4.66,Yes,0.93,
,1.23,0.8,49,11.78,tech.csv,,,USER-09881,Medium,,Yes,,Good,,Male,,Negative,6.02,,,3.35,Yes,7.37,
,3.86,0.51,50,12.46,tech.csv,,,USER-09882,Medium,,No,,Good,,Male,,Positive,4.18,,,1.24,Yes,6.78,
,3.41,1.65,64,11.92,tech.csv,,,USER-09883,Medium,,No,,Poor,,Female,,Positive,6.97,,,5.38,No,2.1,
,3.85,4.9,39,9.91,tech.csv,,,USER-09884,Low,,Yes,,Fair,,Male,,Neutral,6.08,,,2.71,Yes,3.93,
,3.91,8.26,59,9.44,tech.csv,,,USER-09885,Low,,Yes,,Fair,,Male,,Neutral,8.34,,,11.24,No,1.7,
,0.61,5.56,18,11.0,tech.csv,,,USER-09886,Medium,,Yes,,Poor,,Male,,Negative,6.22,,,7.25,Yes,1.62,
,1.13,4.9,50,14.61,tech.csv,,,USER-09887,Low,,Yes,,Excellent,,Male,,Negative,8.08,,,7.28,No,0.1,
,0.78,4.62,26,1.4,tech.csv,,,USER-09888,High,,Yes,,Excellent,,Male,,Neutral,5.39,,,9.18,No,4.99,
,1.51,7.87,50,5.4,tech.csv,,,USER-09889,Medium,,Yes,,Poor,,Other,,Neutral,7.53,,,10.07,No,0.78,
,2.82,0.14,25,3.75,tech.csv,,,USER-09890,Medium,,No,,Fair,,Male,,Negative,7.01,,,9.75,Yes,6.43,
,1.4,2.3,24,10.76,tech.csv,,,USER-09891,High,,No,,Fair,,Male,,Positive,5.31,,,10.12,Yes,4.25,
,1.52,3.72,38,9.01,tech.csv,,,USER-09892,Medium,,No,,Fair,,Female,,Neutral,7.47,,,1.08,Yes,4.19,
,1.55,9.57,63,9.58,tech.csv,,,USER-09893,High,,No,,Excellent,,Female,,Neutral,4.55,,,8.41,No,6.91,
,3.21,5.78,20,5.88,tech.csv,,,USER-09894,Medium,,No,,Poor,,Female,,Positive,7.73,,,1.39,Yes,1.86,
,0.75,8.46,37,1.35,tech.csv,,,USER-09895,High,,No,,Fair,,Other,,Positive,4.61,,,4.28,Yes,0.67,
,0.34,7.9,18,1.9,tech.csv,,,USER-09896,Low,,No,,Good,,Male,,Neutral,5.54,,,3.24,No,2.28,
,1.93,3.33,46,9.39,tech.csv,,,USER-09897,Low,,No,,Poor,,Other,,Negative,5.68,,,11.17,No,7.0,
,3.0,2.16,29,7.7,tech.csv,,,USER-09898,Low,,No,,Poor,,Other,,Negative,4.87,,,8.41,No,2.17,
,1.21,0.31,34,7.7,tech.csv,,,USER-09899,High,,Yes,,Good,,Male,,Positive,5.3,,,2.95,No,7.44,
,3.69,7.51,48,12.06,tech.csv,,,USER-09900,High,,No,,Excellent,,Other,,Positive,5.75,,,2.89,No,6.22,
,4.67,0.36,28,4.58,tech.csv,,,USER-09901,Medium,,Yes,,Fair,,Other,,Positive,5.74,,,10.51,Yes,1.85,
,3.84,6.65,27,5.32,tech.csv,,,USER-09902,Medium,,Yes,,Excellent,,Other,,Positive,5.72,,,1.68,No,3.66,
,3.87,3.36,33,8.5,tech.csv,,,USER-09903,High,,No,,Excellent,,Female,,Negative,5.85,,,6.16,Yes,5.89,
,4.8,7.73,49,9.16,tech.csv,,,USER-09904,Medium,,No,,Good,,Female,,Negative,5.37,,,4.98,No,0.09,
,4.29,2.61,56,7.04,tech.csv,,,USER-09905,Low,,No,,Good,,Other,,Neutral,8.28,,,7.5,No,6.46,
,1.27,1.6,56,2.69,tech.csv,,,USER-09906,Low,,Yes,,Fair,,Other,,Positive,7.51,,,2.09,Yes,0.84,
,1.76,9.6,47,13.61,tech.csv,,,USER-09907,Low,,Yes,,Poor,,Other,,Positive,4.87,,,10.41,No,5.28,
,1.64,1.09,54,5.59,tech.csv,,,USER-09908,Medium,,Yes,,Good,,Male,,Negative,8.74,,,5.08,No,6.95,
,0.81,8.54,62,14.33,tech.csv,,,USER-09909,High,,Yes,,Fair,,Female,,Neutral,6.24,,,3.56,Yes,0.23,
,2.56,9.03,21,6.64,tech.csv,,,USER-09910,Low,,No,,Good,,Female,,Neutral,4.61,,,9.6,No,1.58,
,1.04,1.8,36,1.01,tech.csv,,,USER-09911,Medium,,No,,Excellent,,Other,,Neutral,6.25,,,2.98,Yes,0.3,
,4.81,5.82,63,9.96,tech.csv,,,USER-09912,High,,No,,Fair,,Other,,Neutral,5.66,,,10.66,Yes,6.71,
,0.82,1.89,24,4.33,tech.csv,,,USER-09913,High,,No,,Poor,,Other,,Negative,8.96,,,9.84,Yes,7.37,
,2.64,5.73,28,1.56,tech.csv,,,USER-09914,Medium,,No,,Excellent,,Female,,Neutral,5.1,,,3.13,Yes,2.43,
,4.52,4.93,34,10.22,tech.csv,,,USER-09915,Medium,,No,,Poor,,Other,,Negative,6.99,,,6.72,Yes,7.5,
,0.04,1.5,45,14.71,tech.csv,,,USER-09916,High,,No,,Fair,,Female,,Positive,4.99,,,1.27,No,6.71,
,4.68,2.11,24,13.12,tech.csv,,,USER-09917,Low,,No,,Fair,,Other,,Neutral,4.94,,,1.07,Yes,2.95,
,0.33,2.04,33,4.71,tech.csv,,,USER-09918,High,,Yes,,Excellent,,Male,,Negative,4.95,,,9.54,No,2.42,
,0.97,9.45,45,5.09,tech.csv,,,USER-09919,Medium,,Yes,,Good,,Male,,Positive,8.58,,,7.04,No,2.93,
,0.13,5.68,37,10.61,tech.csv,,,USER-09920,Low,,No,,Poor,,Other,,Neutral,8.1,,,6.04,Yes,5.85,
,4.81,5.63,47,4.68,tech.csv,,,USER-09921,Medium,,No,,Good,,Other,,Neutral,4.82,,,4.76,No,4.94,
,3.19,2.86,50,9.55,tech.csv,,,USER-09922,Medium,,Yes,,Fair,,Other,,Positive,7.92,,,5.48,No,5.83,
,4.27,8.49,29,6.87,tech.csv,,,USER-09923,Medium,,No,,Excellent,,Female,,Neutral,7.6,,,8.01,No,6.42,
,2.87,0.33,24,7.6,tech.csv,,,USER-09924,Low,,Yes,,Fair,,Other,,Positive,5.44,,,1.67,Yes,0.48,
,4.15,4.86,27,11.29,tech.csv,,,USER-09925,Low,,No,,Excellent,,Female,,Negative,6.2,,,1.53,No,0.87,
,4.44,9.3,45,14.77,tech.csv,,,USER-09926,High,,No,,Excellent,,Female,,Neutral,8.26,,,8.2,Yes,5.77,
,2.1,0.11,24,9.32,tech.csv,,,USER-09927,Medium,,Yes,,Excellent,,Male,,Negative,5.26,,,4.87,Yes,6.29,
,3.97,0.16,18,8.14,tech.csv,,,USER-09928,High,,No,,Excellent,,Other,,Negative,5.36,,,8.19,Yes,1.64,
,2.13,5.16,45,10.54,tech.csv,,,USER-09929,Medium,,Yes,,Fair,,Other,,Positive,5.0,,,2.25,No,6.77,
,4.7,9.62,30,5.11,tech.csv,,,USER-09930,High,,Yes,,Poor,,Other,,Positive,8.73,,,6.73,No,3.18,
,3.89,9.67,58,6.41,tech.csv,,,USER-09931,High,,Yes,,Poor,,Female,,Positive,7.47,,,9.88,No,3.4,
,0.98,4.06,54,5.25,tech.csv,,,USER-09932,Low,,No,,Good,,Male,,Neutral,7.5,,,11.6,No,3.16,
,0.37,2.1,42,12.62,tech.csv,,,USER-09933,Medium,,No,,Excellent,,Other,,Negative,8.9,,,2.89,No,1.05,
,0.55,9.3,40,7.46,tech.csv,,,USER-09934,High,,Yes,,Good,,Other,,Negative,4.89,,,1.8,No,3.8,
,3.24,2.21,57,1.83,tech.csv,,,USER-09935,High,,No,,Good,,Male,,Negative,8.59,,,3.54,Yes,5.77,
,1.83,7.62,46,1.65,tech.csv,,,USER-09936,Low,,Yes,,Excellent,,Male,,Positive,4.9,,,9.54,Yes,5.05,
,4.22,7.01,22,11.2,tech.csv,,,USER-09937,Medium,,No,,Fair,,Male,,Positive,8.38,,,10.19,Yes,5.05,
,1.42,0.69,21,1.98,tech.csv,,,USER-09938,Medium,,No,,Excellent,,Other,,Negative,4.18,,,8.12,No,6.42,
,4.42,7.08,65,14.03,tech.csv,,,USER-09939,Medium,,No,,Poor,,Male,,Positive,5.69,,,5.09,No,3.95,
,4.25,3.83,32,6.84,tech.csv,,,USER-09940,Low,,Yes,,Fair,,Other,,Neutral,6.29,,,9.1,Yes,7.91,
,4.1,4.09,56,10.04,tech.csv,,,USER-09941,Low,,No,,Fair,,Female,,Neutral,4.69,,,2.78,No,7.26,
,0.37,3.47,48,11.34,tech.csv,,,USER-09942,Low,,No,,Good,,Female,,Positive,6.47,,,3.29,Yes,4.75,
,2.79,8.83,29,1.99,tech.csv,,,USER-09943,Low,,Yes,,Good,,Female,,Negative,4.18,,,10.81,Yes,6.88,
,3.74,9.99,42,10.18,tech.csv,,,USER-09944,High,,Yes,,Excellent,,Female,,Neutral,6.85,,,3.14,Yes,7.64,
,0.7,6.03,20,8.11,tech.csv,,,USER-09945,High,,Yes,,Fair,,Other,,Negative,4.67,,,8.22,No,3.12,
,1.52,4.97,30,14.99,tech.csv,,,USER-09946,High,,Yes,,Fair,,Male,,Neutral,8.82,,,9.91,Yes,3.22,
,1.98,2.2,40,1.69,tech.csv,,,USER-09947,High,,No,,Good,,Female,,Neutral,4.03,,,11.72,No,0.38,
,0.96,6.29,28,5.03,tech.csv,,,USER-09948,High,,Yes,,Poor,,Male,,Positive,5.97,,,11.12,No,5.55,
,2.86,6.07,40,9.69,tech.csv,,,USER-09949,High,,Yes,,Fair,,Female,,Neutral,5.98,,,5.39,Yes,3.87,
,3.82,7.17,65,6.37,tech.csv,,,USER-09950,Low,,No,,Excellent,,Female,,Neutral,5.73,,,8.0,Yes,4.43,
,1.74,8.68,64,3.56,tech.csv,,,USER-09951,High,,No,,Fair,,Female,,Neutral,8.13,,,10.79,Yes,7.64,
,3.0,8.29,62,1.11,tech.csv,,,USER-09952,High,,No,,Good,,Female,,Positive,6.4,,,2.13,Yes,0.59,
,3.91,4.95,23,4.72,tech.csv,,,USER-09953,Low,,Yes,,Good,,Other,,Neutral,4.41,,,7.27,No,5.86,
,0.28,9.16,28,12.09,tech.csv,,,USER-09954,Low,,No,,Fair,,Male,,Negative,5.07,,,1.35,No,5.93,
,0.17,1.83,35,4.68,tech.csv,,,USER-09955,Medium,,Yes,,Excellent,,Male,,Positive,7.03,,,4.7,No,0.05,
,3.55,8.82,23,6.15,tech.csv,,,USER-09956,Low,,No,,Fair,,Female,,Positive,5.23,,,4.93,No,6.59,
,2.87,4.87,28,9.32,tech.csv,,,USER-09957,Low,,Yes,,Poor,,Other,,Negative,4.51,,,11.5,Yes,1.54,
,0.55,4.4,22,4.01,tech.csv,,,USER-09958,Medium,,No,,Fair,,Female,,Neutral,7.06,,,2.78,Yes,3.17,
,1.54,5.87,49,4.96,tech.csv,,,USER-09959,Medium,,Yes,,Excellent,,Other,,Neutral,5.32,,,7.15,No,3.33,
,3.87,8.63,33,12.88,tech.csv,,,USER-09960,Medium,,No,,Excellent,,Male,,Negative,5.47,,,3.18,No,5.58,
,1.58,1.98,64,10.56,tech.csv,,,USER-09961,High,,Yes,,Good,,Female,,Positive,7.59,,,3.34,Yes,5.64,
,1.5,8.68,35,8.94,tech.csv,,,USER-09962,Medium,,Yes,,Excellent,,Other,,Positive,8.3,,,7.54,No,2.12,
,2.56,2.56,26,8.76,tech.csv,,,USER-09963,Low,,Yes,,Excellent,,Other,,Positive,5.94,,,11.73,Yes,3.4,
,3.72,9.68,39,4.98,tech.csv,,,USER-09964,High,,Yes,,Poor,,Other,,Positive,5.48,,,7.03,Yes,0.45,
,1.91,5.09,39,2.62,tech.csv,,,USER-09965,Medium,,No,,Fair,,Male,,Negative,5.49,,,9.97,No,7.86,
,0.43,3.08,41,11.27,tech.csv,,,USER-09966,Medium,,No,,Good,,Other,,Negative,8.65,,,4.48,Yes,7.11,
,1.17,8.27,21,12.96,tech.csv,,,USER-09967,High,,Yes,,Good,,Other,,Negative,7.9,,,2.42,Yes,3.67,
,3.97,0.39,49,12.65,tech.csv,,,USER-09968,Medium,,No,,Fair,,Female,,Positive,4.65,,,1.43,Yes,1.14,
,1.77,3.71,32,10.37,tech.csv,,,USER-09969,Medium,,No,,Fair,,Female,,Negative,6.18,,,6.13,No,5.76,
,0.94,1.3,28,3.34,tech.csv,,,USER-09970,Low,,Yes,,Poor,,Male,,Neutral,4.5,,,5.29,Yes,1.48,
,4.51,5.64,26,2.83,tech.csv,,,USER-09971,Low,,Yes,,Fair,,Female,,Positive,4.06,,,5.74,Yes,5.04,
,3.89,8.33,36,10.52,tech.csv,,,USER-09972,Low,,Yes,,Poor,,Male,,Negative,6.81,,,9.8,Yes,1.46,
,4.98,1.59,34,13.57,tech.csv,,,USER-09973,Low,,Yes,,Good,,Male,,Neutral,6.47,,,8.04,No,5.59,
,1.36,0.2,32,3.66,tech.csv,,,USER-09974,Low,,No,,Fair,,Female,,Negative,5.03,,,8.8,Yes,4.56,
,1.93,5.74,31,10.96,tech.csv,,,USER-09975,Medium,,No,,Excellent,,Male,,Negative,8.54,,,7.38,No,0.32,
,0.51,2.59,36,14.91,tech.csv,,,USER-09976,Medium,,Yes,,Fair,,Other,,Positive,8.74,,,5.66,No,3.62,
,1.76,1.69,27,5.67,tech.csv,,,USER-09977,Medium,,Yes,,Good,,Male,,Neutral,6.99,,,9.27,Yes,2.21,
,0.15,9.64,65,11.19,tech.csv,,,USER-09978,High,,No,,Excellent,,Male,,Positive,5.45,,,1.19,No,0.88,
,1.12,3.77,38,10.68,tech.csv,,,USER-09979,High,,No,,Excellent,,Male,,Neutral,7.54,,,4.82,Yes,1.81,
,4.09,5.57,42,8.77,tech.csv,,,USER-09980,Low,,No,,Excellent,,Male,,Negative,5.87,,,8.91,No,4.56,
,2.47,1.57,47,1.27,tech.csv,,,USER-09981,High,,No,,Fair,,Other,,Negative,6.64,,,6.18,No,7.35,
,1.33,4.5,61,2.58,tech.csv,,,USER-09982,High,,Yes,,Excellent,,Other,,Positive,4.91,,,1.8,No,5.62,
,0.81,8.61,63,12.53,tech.csv,,,USER-09983,Medium,,Yes,,Excellent,,Other,,Neutral,4.81,,,4.81,Yes,4.79,
,0.28,9.54,19,5.74,tech.csv,,,USER-09984,Low,,Yes,,Good,,Female,,Negative,5.24,,,4.64,Yes,3.37,
,4.17,6.36,46,14.99,tech.csv,,,USER-09985,High,,Yes,,Good,,Other,,Negative,8.18,,,3.11,No,1.28,
,4.75,0.14,27,4.1,tech.csv,,,USER-09986,Medium,,Yes,,Good,,Female,,Neutral,6.39,,,11.16,Yes,4.73,
,3.08,3.59,43,4.45,tech.csv,,,USER-09987,High,,No,,Fair,,Male,,Neutral,5.01,,,9.51,Yes,5.36,
,3.89,9.0,19,5.82,tech.csv,,,USER-09988,High,,Yes,,Good,,Female,,Neutral,8.38,,,3.93,Yes,1.45,
,4.72,0.29,42,8.25,tech.csv,,,USER-09989,Low,,Yes,,Excellent,,Other,,Negative,6.62,,,5.79,No,0.5,
,0.91,0.2,24,9.0,tech.csv,,,USER-09990,Low,,No,,Good,,Other,,Negative,6.97,,,5.63,Yes,7.05,
,4.25,7.67,40,13.73,tech.csv,,,USER-09991,Low,,No,,Good,,Male,,Negative,5.87,,,8.91,Yes,5.91,
,0.13,7.9,63,13.57,tech.csv,,,USER-09992,Low,,Yes,,Good,,Female,,Negative,6.99,,,7.32,Yes,6.39,
,4.24,0.12,49,4.55,tech.csv,,,USER-09993,Medium,,No,,Good,,Male,,Neutral,6.33,,,1.66,No,6.36,
,0.75,2.08,22,11.88,tech.csv,,,USER-09994,High,,No,,Good,,Female,,Positive,5.98,,,11.58,No,5.42,
,3.35,6.87,51,8.03,tech.csv,,,USER-09995,Medium,,No,,Fair,,Female,,Neutral,7.77,,,10.71,No,1.89,
,0.53,5.02,42,13.9,tech.csv,,,USER-09996,Medium,,Yes,,Good,,Male,,Neutral,7.37,,,7.05,No,0.41,
,0.8,9.78,31,1.17,tech.csv,,,USER-09997,Medium,,No,,Fair,,Other,,Neutral,8.92,,,3.12,Yes,6.79,
,0.52,2.99,23,7.81,tech.csv,,,USER-09998,High,,No,,Poor,,Male,,Positive,7.59,,,4.38,No,3.98,
,3.28,2.24,38,13.95,tech.csv,,,USER-09999,Medium,,Yes,,Poor,,Male,,Neutral,7.26,,,4.44,Yes,1.48,
,0.25,5.09,41,8.82,tech.csv,,,USER-10000,Low,,Yes,,Fair,,Male,,Positive,4.62,,,2.5,Yes,4.8,
21.33,,,,,Stress_lysis.csv,123.0,,,1,,,,,90.33,,,,,,,,,,
21.41,,,,,Stress_lysis.csv,93.0,,,1,,,,,90.41,,,,,,,,,,
27.12,,,,,Stress_lysis.csv,196.0,,,2,,,,,96.12,,,,,,,,,,
27.64,,,,,Stress_lysis.csv,177.0,,,2,,,,,96.64,,,,,,,,,,
10.87,,,,,Stress_lysis.csv,87.0,,,0,,,,,79.87,,,,,,,,,,
11.31,,,,,Stress_lysis.csv,40.0,,,0,,,,,80.31,,,,,,,,,,
18.16,,,,,Stress_lysis.csv,88.0,,,1,,,,,87.16,,,,,,,,,,
28.2,,,,,Stress_lysis.csv,162.0,,,2,,,,,97.2,,,,,,,,,,
14.25,,,,,Stress_lysis.csv,61.0,,,0,,,,,83.25,,,,,,,,,,
26.13,,,,,Stress_lysis.csv,168.0,,,2,,,,,95.13,,,,,,,,,,
23.61,,,,,Stress_lysis.csv,200.0,,,2,,,,,92.61,,,,,,,,,,
19.37,,,,,Stress_lysis.csv,117.0,,,1,,,,,88.37,,,,,,,,,,
29.08,,,,,Stress_lysis.csv,179.0,,,2,,,,,98.08,,,,,,,,,,
17.83,,,,,Stress_lysis.csv,55.0,,,1,,,,,86.83,,,,,,,,,,
28.06,,,,,Stress_lysis.csv,148.0,,,2,,,,,97.06,,,,,,,,,,
19.43,,,,,Stress_lysis.csv,123.0,,,1,,,,,88.43,,,,,,,,,,
26.85,,,,,Stress_lysis.csv,169.0,,,2,,,,,95.85,,,,,,,,,,
26.51,,,,,Stress_lysis.csv,135.0,,,2,,,,,95.51,,,,,,,,,,
29.49,,,,,Stress_lysis.csv,149.0,,,2,,,,,98.49,,,,,,,,,,
20.94,,,,,Stress_lysis.csv,122.0,,,1,,,,,89.94,,,,,,,,,,
28.6,,,,,Stress_lysis.csv,131.0,,,2,,,,,97.6,,,,,,,,,,
18.62,,,,,Stress_lysis.csv,43.0,,,1,,,,,87.62,,,,,,,,,,
14.43,,,,,Stress_lysis.csv,79.0,,,0,,,,,83.43,,,,,,,,,,
26.69,,,,,Stress_lysis.csv,153.0,,,2,,,,,95.69,,,,,,,,,,
15.67,,,,,Stress_lysis.csv,21.0,,,1,,,,,84.67,,,,,,,,,,
26.63,,,,,Stress_lysis.csv,147.0,,,2,,,,,95.63,,,,,,,,,,
17.58,,,,,Stress_lysis.csv,30.0,,,1,,,,,86.58,,,,,,,,,,
21.53,,,,,Stress_lysis.csv,105.0,,,1,,,,,90.53,,,,,,,,,,
20.99,,,,,Stress_lysis.csv,127.0,,,1,,,,,89.99,,,,,,,,,,
23.94,,,,,Stress_lysis.csv,162.0,,,2,,,,,92.94,,,,,,,,,,
19.06,,,,,Stress_lysis.csv,87.0,,,1,,,,,88.06,,,,,,,,,,
25.46,,,,,Stress_lysis.csv,172.0,,,2,,,,,94.46,,,,,,,,,,
29.19,,,,,Stress_lysis.csv,190.0,,,2,,,,,98.19,,,,,,,,,,
28.73,,,,,Stress_lysis.csv,144.0,,,2,,,,,97.73,,,,,,,,,,
21.69,,,,,Stress_lysis.csv,121.0,,,1,,,,,90.69,,,,,,,,,,
23.66,,,,,Stress_lysis.csv,134.0,,,2,,,,,92.66,,,,,,,,,,
19.51,,,,,Stress_lysis.csv,93.0,,,1,,,,,88.51,,,,,,,,,,
14.84,,,,,Stress_lysis.csv,29.0,,,0,,,,,83.84,,,,,,,,,,
15.34,,,,,Stress_lysis.csv,79.0,,,1,,,,,84.34,,,,,,,,,,
20.76,,,,,Stress_lysis.csv,104.0,,,1,,,,,89.76,,,,,,,,,,
28.08,,,,,Stress_lysis.csv,150.0,,,2,,,,,97.08,,,,,,,,,,
14.23,,,,,Stress_lysis.csv,59.0,,,0,,,,,83.23,,,,,,,,,,
20.0,,,,,Stress_lysis.csv,104.0,,,1,,,,,89.0,,,,,,,,,,
13.13,,,,,Stress_lysis.csv,40.0,,,0,,,,,82.13,,,,,,,,,,
21.96,,,,,Stress_lysis.csv,110.0,,,1,,,,,90.96,,,,,,,,,,
24.84,,,,,Stress_lysis.csv,181.0,,,2,,,,,93.84,,,,,,,,,,
15.14,,,,,Stress_lysis.csv,59.0,,,1,,,,,84.14,,,,,,,,,,
13.89,,,,,Stress_lysis.csv,25.0,,,0,,,,,82.89,,,,,,,,,,
21.77,,,,,Stress_lysis.csv,129.0,,,1,,,,,90.77,,,,,,,,,,
20.43,,,,,Stress_lysis.csv,109.0,,,1,,,,,89.43,,,,,,,,,,
24.82,,,,,Stress_lysis.csv,179.0,,,2,,,,,93.82,,,,,,,,,,
23.89,,,,,Stress_lysis.csv,157.0,,,2,,,,,92.89,,,,,,,,,,
13.06,,,,,Stress_lysis.csv,33.0,,,0,,,,,82.06,,,,,,,,,,
19.94,,,,,Stress_lysis.csv,98.0,,,1,,,,,88.94,,,,,,,,,,
24.06,,,,,Stress_lysis.csv,174.0,,,2,,,,,93.06,,,,,,,,,,
19.56,,,,,Stress_lysis.csv,98.0,,,1,,,,,88.56,,,,,,,,,,
